shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
120007,43.438331,-80.520115,300010
120007,43.439489,-80.521003,300011
120007,43.439773,-80.521215,300012
120007,43.439773,-80.521215,310001
120007,43.440805,-80.521983,310002
120007,43.441121,-80.522146,310003
120007,43.441448,-80.522265,310004
120007,43.441781,-80.522339,310005
120007,43.442123,-80.522388,310006
120007,43.443398,-80.522584,310007
120007,43.443684,-80.522625,310008
120007,43.443684,-80.522625,320001
120007,43.445041,-80.522822,320002
120007,43.446565,-80.523027,320003
120007,43.446861,-80.523071,320004
120007,43.446861,-80.523071,330001
120007,43.448506,-80.523322,330002
120007,43.448750,-80.523384,330003
120007,43.449046,-80.523498,330004
120007,43.449352,-80.523670,330005
120007,43.449352,-80.523670,340001
120007,43.449358,-80.523673,340002
120007,43.449506,-80.523774,340003
120007,43.451008,-80.524774,340004
120007,43.452109,-80.525508,340005
120007,43.452399,-80.525780,340006
120007,43.452399,-80.525780,350001
120007,43.453013,-80.526355,350002
120007,43.453233,-80.526557,350003
120007,43.453444,-80.526763,350004
120007,43.453844,-80.527131,350005
120007,43.454104,-80.527384,350006
120007,43.454203,-80.527477,350007
120007,43.454401,-80.527671,350008
120007,43.454401,-80.527671,360001
120007,43.454744,-80.528007,360002
120007,43.455211,-80.528475,360003
120007,43.455416,-80.528674,360004
120007,43.455646,-80.528908,360005
120007,43.455859,-80.529145,360006
120007,43.455859,-80.529145,370001
120007,43.455901,-80.529192,370002
120007,43.456125,-80.529510,370003
120007,43.456295,-80.529781,370004
120007,43.456460,-80.530092,370005
120007,43.456640,-80.530522,370006
120007,43.456762,-80.530913,370007
120007,43.456771,-80.530950,370008
120007,43.456771,-80.530950,380001
120007,43.456853,-80.531268,380002
120007,43.456910,-80.531553,380003
120007,43.456963,-80.531940,380004
120007,43.457007,-80.532555,380005
120007,43.457068,-80.533485,380006
120007,43.457105,-80.533764,380007
120007,43.457155,-80.534038,380008
120007,43.457216,-80.534272,380009
120007,43.457329,-80.534618,380010
120007,43.457366,-80.534712,380011
120007,43.457366,-80.534712,390001
120007,43.457433,-80.534884,390002
120007,43.457567,-80.535144,390003
120007,43.457681,-80.535359,390004
120007,43.457915,-80.535688,390005
120007,43.458162,-80.535974,390006
120007,43.458350,-80.536153,390007
120007,43.458607,-80.536366,390008
120007,43.459305,-80.536935,390009
120007,43.459620,-80.537241,390010
120007,43.459620,-80.537241,400001
120007,43.460113,-80.537719,400002
120007,43.460550,-80.538083,400003
120007,43.460903,-80.538316,400004
120007,43.461149,-80.538436,400005
120007,43.461149,-80.538436,410001
120007,43.461870,-80.538787,410002
120007,43.462395,-80.538981,410003
120007,43.462434,-80.539001,410004
120007,43.462434,-80.539001,420001
120007,43.462619,-80.539091,420002
120007,43.462746,-80.539169,420003
120007,43.462978,-80.539327,420004
120007,43.463101,-80.539436,420005
120007,43.463348,-80.539685,420006
120007,43.463627,-80.540067,420007
120007,43.463855,-80.540457,420008
120007,43.463958,-80.540689,420009
120007,43.463958,-80.540689,430001
120007,43.463962,-80.540699,430002
120007,43.464224,-80.541473,430003
120007,43.464624,-80.541217,430004
120007,43.465656,-80.540674,430005
120007,43.465923,-80.540536,430006
120007,43.466166,-80.540409,430007
120007,43.466166,-80.540409,440001
120007,43.467340,-80.539800,440002
120007,43.468184,-80.539400,440003
120007,43.468723,-80.539111,440004
120007,43.469151,-80.538844,440005
120007,43.469326,-80.538758,440006
120007,43.469326,-80.538758,450001
120007,43.470298,-80.538274,450002
120007,43.470901,-80.537957,450003
120007,43.471152,-80.537767,450004
120007,43.471486,-80.537410,450005
120007,43.471711,-80.537100,450006
120007,43.471820,-80.536897,450007
120007,43.471913,-80.536683,450008
120007,43.472067,-80.536280,450009
120007,43.472242,-80.535778,450010
120007,43.472242,-80.535778,460001
120007,43.472869,-80.533979,460002
120007,43.473296,-80.532825,460003
120007,43.473489,-80.532313,460004
120007,43.473489,-80.532313,470001
120007,43.473733,-80.531669,470002
120007,43.474121,-80.530609,470003
120007,43.474211,-80.530366,470004
120007,43.474211,-80.530366,480001
120007,43.474576,-80.529385,480002
120007,43.475074,-80.528021,480003
120007,43.475236,-80.527580,480004
120007,43.475236,-80.527580,490001
120007,43.475387,-80.527170,490002
120007,43.475793,-80.526030,490003
120007,43.475984,-80.525491,490004
120008,43.475694,-80.526309,10001
120008,43.475387,-80.527170,10002
120008,43.475155,-80.527801,10003
120008,43.475155,-80.527801,20001
120008,43.475074,-80.528021,20002
120008,43.474576,-80.529385,20003
120008,43.474162,-80.530499,20004
120008,43.474162,-80.530499,30001
120008,43.474121,-80.530609,30002
120008,43.473733,-80.531669,30003
120008,43.473296,-80.532825,30004
120008,43.473190,-80.533112,30005
120008,43.473190,-80.533112,40001
120008,43.472869,-80.533979,40002
120008,43.472161,-80.536011,40003
120008,43.472161,-80.536011,50001
120008,43.472067,-80.536280,50002
120008,43.471913,-80.536683,50003
120008,43.471820,-80.536897,50004
120008,43.471711,-80.537100,50005
120008,43.471486,-80.537410,50006
120008,43.471152,-80.537767,50007
120008,43.470901,-80.537957,50008
120008,43.470298,-80.538274,50009
120008,43.469151,-80.538844,50010
120008,43.468723,-80.539111,50011
120008,43.468389,-80.539289,50012
120008,43.468389,-80.539289,60001
120008,43.468184,-80.539400,60002
120008,43.467340,-80.539800,60003
120008,43.466146,-80.540420,60004
120008,43.466146,-80.540420,70001
120008,43.465923,-80.540536,70002
120008,43.465656,-80.540674,70003
120008,43.464624,-80.541217,70004
120008,43.464224,-80.541473,70005
120008,43.463962,-80.540699,70006
120008,43.463929,-80.540625,70007
120008,43.463929,-80.540625,80001
120008,43.463855,-80.540457,80002
120008,43.463627,-80.540067,80003
120008,43.463348,-80.539685,80004
120008,43.463101,-80.539436,80005
120008,43.462978,-80.539327,80006
120008,43.462746,-80.539169,80007
120008,43.462619,-80.539091,80008
120008,43.462395,-80.538981,80009
120008,43.462209,-80.538912,80010
120008,43.462209,-80.538912,90001
120008,43.461870,-80.538787,90002
120008,43.460903,-80.538316,90003
120008,43.460550,-80.538083,90004
120008,43.460113,-80.537719,90005
120008,43.459305,-80.536935,90006
120008,43.459080,-80.536752,90007
120008,43.459080,-80.536752,100001
120008,43.458607,-80.536366,100002
120008,43.458350,-80.536153,100003
120008,43.458162,-80.535974,100004
120008,43.457915,-80.535688,100005
120008,43.457681,-80.535359,100006
120008,43.457650,-80.535302,100007
120008,43.457650,-80.535302,110001
120008,43.457567,-80.535144,110002
120008,43.457433,-80.534884,110003
120008,43.457329,-80.534618,110004
120008,43.457216,-80.534272,110005
120008,43.457155,-80.534038,110006
120008,43.457105,-80.533764,110007
120008,43.457068,-80.533485,110008
120008,43.457007,-80.532555,110009
120008,43.456984,-80.532235,110010
120008,43.456984,-80.532235,120001
120008,43.456963,-80.531940,120002
120008,43.456910,-80.531553,120003
120008,43.456853,-80.531268,120004
120008,43.456762,-80.530913,120005
120008,43.456640,-80.530522,120006
120008,43.456460,-80.530092,120007
120008,43.456295,-80.529781,120008
120008,43.456125,-80.529510,120009
120008,43.455901,-80.529192,120010
120008,43.455719,-80.528989,120011
120008,43.455719,-80.528989,130001
120008,43.455646,-80.528908,130002
120008,43.455416,-80.528674,130003
120008,43.455211,-80.528475,130004
120008,43.454744,-80.528007,130005
120008,43.454357,-80.527628,130006
120008,43.454357,-80.527628,140001
120008,43.454203,-80.527477,140002
120008,43.454104,-80.527384,140003
120008,43.453844,-80.527131,140004
120008,43.453444,-80.526763,140005
120008,43.453233,-80.526557,140006
120008,43.453013,-80.526355,140007
120008,43.452109,-80.525508,140008
120008,43.451785,-80.525292,140009
120008,43.451785,-80.525292,150001
120008,43.451008,-80.524774,150002
120008,43.449506,-80.523774,150003
120008,43.449358,-80.523673,150004
120008,43.449202,-80.523586,150005
120008,43.449202,-80.523586,160001
120008,43.449046,-80.523498,160002
120008,43.448750,-80.523384,160003
120008,43.448506,-80.523322,160004
120008,43.446565,-80.523027,160005
120008,43.446332,-80.522995,160006
120008,43.446332,-80.522995,170001
120008,43.445041,-80.522822,170002
120008,43.443398,-80.522584,170003
120008,43.443129,-80.522543,170004
120008,43.443129,-80.522543,180001
120008,43.442123,-80.522388,180002
120008,43.441781,-80.522339,180003
120008,43.441448,-80.522265,180004
120008,43.441121,-80.522146,180005
120008,43.440805,-80.521983,180006
120008,43.439489,-80.521003,180007
120008,43.439213,-80.520791,180008
120008,43.439213,-80.520791,190001
120008,43.438331,-80.520115,190002
120008,43.438175,-80.519980,190003
120008,43.437868,-80.519620,190004
120008,43.437711,-80.519388,190005
120008,43.437556,-80.519125,190006
120008,43.437421,-80.518832,190007
120008,43.437297,-80.518511,190008
120008,43.437040,-80.517761,190009
120008,43.436723,-80.516766,190010
120008,43.436209,-80.515128,190011
120008,43.436209,-80.515128,200001
120008,43.435935,-80.514254,200002
120008,43.435787,-80.513843,200003
120008,43.435477,-80.512910,200004
120008,43.435347,-80.512517,200005
120008,43.435347,-80.512517,210001
120008,43.435072,-80.511689,210002
120008,43.434987,-80.511474,210003
120008,43.434888,-80.511274,210004
120008,43.434777,-80.511079,210005
120008,43.434523,-80.510737,210006
120008,43.434194,-80.510430,210007
120008,43.433829,-80.510215,210008
120008,43.433641,-80.510157,210009
120008,43.433641,-80.510157,220001
120008,43.433456,-80.510099,220002
120008,43.432209,-80.509758,220003
120008,43.431828,-80.509511,220004
120008,43.431124,-80.509018,220005
120008,43.430980,-80.508919,220006
120008,43.430980,-80.508919,230001
120008,43.429377,-80.507814,230002
120008,43.428963,-80.507483,230003
120008,43.428287,-80.506920,230004
120008,43.427795,-80.506512,230005
120008,43.427795,-80.506512,240001
120008,43.427540,-80.506302,240002
120008,43.425540,-80.504637,240003
120008,43.425309,-80.504446,240004
120008,43.425309,-80.504446,250001
120008,43.424677,-80.503924,250002
120008,43.424012,-80.503361,250003
120008,43.423498,-80.502950,250004
120008,43.423097,-80.502669,250005
120008,43.422649,-80.502448,250006
120008,43.422458,-80.502375,250007
120008,43.422030,-80.502253,250008
120008,43.420656,-80.501963,250009
120008,43.420656,-80.501963,260001
120008,43.420390,-80.501907,260002
120008,43.419944,-80.501796,260003
120008,43.419325,-80.501654,260004
120008,43.419325,-80.501654,270001
120008,43.417172,-80.501159,270002
120008,43.416825,-80.501081,270003
120008,43.416825,-80.501081,280001
120008,43.415697,-80.500830,280002
120008,43.415697,-80.500830,290001
120008,43.415555,-80.500798,290002
120008,43.414247,-80.500508,290003
120008,43.413359,-80.500262,290004
120008,43.412786,-80.500099,290005
120008,43.412786,-80.500099,300001
120008,43.412658,-80.500062,300002
120008,43.411468,-80.499733,300003
120008,43.411468,-80.499733,310001
120008,43.411277,-80.499680,310002
120008,43.410244,-80.499316,310003
120008,43.408898,-80.498879,310004
120008,43.407809,-80.498547,310005
120008,43.407585,-80.498536,310006
120008,43.407353,-80.498564,310007
120008,43.407098,-80.498643,310008
120008,43.406947,-80.498721,310009
120008,43.406744,-80.498858,310010
120008,43.406520,-80.499072,310011
120008,43.406257,-80.499429,310012
120008,43.406099,-80.499681,310013
120008,43.405698,-80.499211,310014
120008,43.405698,-80.499211,320001
120008,43.404902,-80.498278,320002
120008,43.404442,-80.497773,320003
120008,43.404142,-80.497509,320004
120008,43.403916,-80.497362,320005
120008,43.403916,-80.497362,330001
120008,43.403829,-80.497306,330002
120008,43.403500,-80.497147,330003
120008,43.403136,-80.496997,330004
120008,43.402464,-80.496773,330005
120008,43.402464,-80.496773,340001
120008,43.402421,-80.496759,340002
120008,43.401728,-80.496556,340003
120008,43.401812,-80.496247,340004
120008,43.401950,-80.495637,340005
120008,43.402152,-80.494648,340006
120008,43.402394,-80.493571,340007
120008,43.402689,-80.492343,340008
120008,43.402797,-80.491902,340009
120008,43.402797,-80.491902,350001
120008,43.403397,-80.489463,350002
120008,43.403799,-80.487768,350003
120008,43.404279,-80.485784,350004
120008,43.404279,-80.485784,360001
120008,43.404364,-80.485435,360002
120008,43.405109,-80.482309,360003
120008,43.405390,-80.481199,360004
120008,43.405572,-80.480457,360005
120008,43.405865,-80.479159,360006
120008,43.405955,-80.478770,360007
120008,43.405955,-80.478770,370001
120008,43.406091,-80.478181,370002
120008,43.406840,-80.474884,370003
120008,43.406984,-80.474268,370004
120008,43.406984,-80.474268,380001
120008,43.407268,-80.473047,380002
120008,43.407833,-80.470772,380003
120008,43.408029,-80.469915,380004
120008,43.408248,-80.468864,380005
120008,43.408512,-80.467623,380006
120008,43.408873,-80.466107,380007
120008,43.408990,-80.465653,380008
120008,43.408990,-80.465653,390001
120008,43.409040,-80.465460,390002
120008,43.410090,-80.461207,390003
120008,43.410180,-80.460818,390004
120008,43.410409,-80.459919,390005
120008,43.410409,-80.459919,400001
120008,43.410478,-80.459643,400002
120008,43.411055,-80.457333,400003
120008,43.411149,-80.456959,400004
120008,43.411149,-80.456959,410001
120008,43.412284,-80.452447,410002
120008,43.412284,-80.452447,420001
120008,43.412343,-80.452213,420002
120008,43.412545,-80.451406,420003
120008,43.412600,-80.451070,420004
120008,43.412612,-80.450725,420005
120008,43.412608,-80.450107,420006
120008,43.412608,-80.450107,430001
120008,43.412602,-80.449391,430002
120008,43.413174,-80.449391,430003
120008,43.413700,-80.449371,430004
120008,43.414336,-80.449317,430005
120008,43.414545,-80.449293,430006
120008,43.414800,-80.449277,430007
120008,43.414926,-80.449288,430008
120008,43.415069,-80.449330,430009
120008,43.415214,-80.449398,430010
120008,43.415371,-80.449528,430011
120008,43.415470,-80.449631,430012
120008,43.415982,-80.450224,430013
120008,43.416250,-80.450559,430014
120008,43.416343,-80.450678,430015
120008,43.416343,-80.450678,440001
120008,43.416515,-80.450900,440002
120008,43.416987,-80.451465,440003
120008,43.417558,-80.452142,440004
120008,43.417840,-80.452450,440005
120008,43.418545,-80.453227,440006
120008,43.418763,-80.453431,440007
120008,43.419058,-80.453615,440008
120008,43.419227,-80.453690,440009
120008,43.419302,-80.453233,440010
120008,43.419556,-80.451765,440011
120008,43.419556,-80.451765,450001
120008,43.419720,-80.450821,450002
120008,43.420065,-80.448758,450003
120008,43.420065,-80.448758,460001
120008,43.420133,-80.448348,460002
120008,43.420592,-80.445650,460003
120008,43.420592,-80.445650,470001
120008,43.420763,-80.444646,470002
120008,43.421077,-80.442761,470003
120008,43.421758,-80.442989,470004
120008,43.421960,-80.443125,470005
120008,43.421998,-80.443164,470006
120008,43.422142,-80.442312,470007
120008,43.422226,-80.441816,470008
120008,43.421827,-80.441692,470009
120009,43.419325,-80.501654,10001
120009,43.417172,-80.501159,10002
120009,43.416825,-80.501081,10003
120009,43.416825,-80.501081,20001
120009,43.415697,-80.500830,20002
120009,43.415697,-80.500830,30001
120009,43.415555,-80.500798,30002
120009,43.414247,-80.500508,30003
120009,43.413359,-80.500262,30004
120009,43.412786,-80.500099,30005
120009,43.412786,-80.500099,40001
120009,43.412658,-80.500062,40002
120009,43.411468,-80.499733,40003
120009,43.411468,-80.499733,50001
120009,43.411277,-80.499680,50002
120009,43.410244,-80.499316,50003
120009,43.408898,-80.498879,50004
120009,43.407809,-80.498547,50005
120009,43.407585,-80.498536,50006
120009,43.407353,-80.498564,50007
120009,43.407098,-80.498643,50008
120009,43.406947,-80.498721,50009
120009,43.406744,-80.498858,50010
120009,43.406520,-80.499072,50011
120009,43.406257,-80.499429,50012
120009,43.406099,-80.499681,50013
120009,43.405698,-80.499211,50014
120009,43.405698,-80.499211,60001
120009,43.404902,-80.498278,60002
120009,43.404442,-80.497773,60003
120009,43.404142,-80.497509,60004
120009,43.403916,-80.497362,60005
120009,43.403916,-80.497362,70001
120009,43.403829,-80.497306,70002
120009,43.403500,-80.497147,70003
120009,43.403136,-80.496997,70004
120009,43.402464,-80.496773,70005
120009,43.402464,-80.496773,80001
120009,43.402421,-80.496759,80002
120009,43.401728,-80.496556,80003
120009,43.401812,-80.496247,80004
120009,43.401950,-80.495637,80005
120009,43.402152,-80.494648,80006
120009,43.402394,-80.493571,80007
120009,43.402689,-80.492343,80008
120009,43.402797,-80.491902,80009
120009,43.402797,-80.491902,90001
120009,43.403397,-80.489463,90002
120009,43.403799,-80.487768,90003
120009,43.404279,-80.485784,90004
120009,43.404279,-80.485784,100001
120009,43.404364,-80.485435,100002
120009,43.405109,-80.482309,100003
120009,43.405390,-80.481199,100004
120009,43.405572,-80.480457,100005
120009,43.405865,-80.479159,100006
120009,43.405955,-80.478770,100007
120009,43.405955,-80.478770,110001
120009,43.406091,-80.478181,110002
120009,43.406840,-80.474884,110003
120009,43.406984,-80.474268,110004
120009,43.406984,-80.474268,120001
120009,43.407268,-80.473047,120002
120009,43.407833,-80.470772,120003
120009,43.408029,-80.469915,120004
120009,43.408248,-80.468864,120005
120009,43.408512,-80.467623,120006
120009,43.408873,-80.466107,120007
120009,43.408990,-80.465653,120008
120009,43.408990,-80.465653,130001
120009,43.409040,-80.465460,130002
120009,43.410090,-80.461207,130003
120009,43.410180,-80.460818,130004
120009,43.410409,-80.459919,130005
120009,43.410409,-80.459919,140001
120009,43.410478,-80.459643,140002
120009,43.411055,-80.457333,140003
120009,43.411149,-80.456959,140004
120009,43.411149,-80.456959,150001
120009,43.412284,-80.452447,150002
120009,43.412284,-80.452447,160001
120009,43.412343,-80.452213,160002
120009,43.412545,-80.451406,160003
120009,43.412600,-80.451070,160004
120009,43.412612,-80.450725,160005
120009,43.412608,-80.450107,160006
120009,43.412608,-80.450107,170001
120009,43.412602,-80.449391,170002
120009,43.413174,-80.449391,170003
120009,43.413700,-80.449371,170004
120009,43.414336,-80.449317,170005
120009,43.414545,-80.449293,170006
120009,43.414800,-80.449277,170007
120009,43.414926,-80.449288,170008
120009,43.415069,-80.449330,170009
120009,43.415214,-80.449398,170010
120009,43.415371,-80.449528,170011
120009,43.415470,-80.449631,170012
120009,43.415982,-80.450224,170013
120009,43.416250,-80.450559,170014
120009,43.416343,-80.450678,170015
120009,43.416343,-80.450678,180001
120009,43.416515,-80.450900,180002
120009,43.416987,-80.451465,180003
120009,43.417558,-80.452142,180004
120009,43.417840,-80.452450,180005
120009,43.418545,-80.453227,180006
120009,43.418763,-80.453431,180007
120009,43.419058,-80.453615,180008
120009,43.419227,-80.453690,180009
120009,43.419302,-80.453233,180010
120009,43.419556,-80.451765,180011
120009,43.419556,-80.451765,190001
120009,43.419720,-80.450821,190002
120009,43.420065,-80.448758,190003
120009,43.420065,-80.448758,200001
120009,43.420133,-80.448348,200002
120009,43.420592,-80.445650,200003
120009,43.420592,-80.445650,210001
120009,43.420763,-80.444646,210002
120009,43.421077,-80.442761,210003
120009,43.421758,-80.442989,210004
120009,43.421960,-80.443125,210005
120009,43.421998,-80.443164,210006
120009,43.422142,-80.442312,210007
120009,43.422226,-80.441816,210008
120009,43.421827,-80.441692,210009
120010,43.420948,-80.502025,10001
120010,43.422030,-80.502253,10002
120010,43.422458,-80.502375,10003
120010,43.422649,-80.502448,10004
120010,43.423097,-80.502669,10005
120010,43.423498,-80.502950,10006
120010,43.424012,-80.503361,10007
120010,43.424677,-80.503924,10008
120010,43.425464,-80.504573,10009
120010,43.425464,-80.504573,20001
120010,43.425540,-80.504637,20002
120010,43.427440,-80.506219,20003
120010,43.427440,-80.506219,30001
120010,43.427540,-80.506302,30002
120010,43.428287,-80.506920,30003
120010,43.428963,-80.507483,30004
120010,43.429377,-80.507814,30005
120010,43.431003,-80.508935,30006
120010,43.431003,-80.508935,40001
120010,43.431124,-80.509018,40002
120010,43.431828,-80.509511,40003
120010,43.432209,-80.509758,40004
120010,43.433289,-80.510054,40005
120010,43.433289,-80.510054,50001
120010,43.433456,-80.510099,50002
120010,43.433829,-80.510215,50003
120010,43.434194,-80.510430,50004
120010,43.434523,-80.510737,50005
120010,43.434777,-80.511079,50006
120010,43.434888,-80.511274,50007
120010,43.434987,-80.511474,50008
120010,43.435072,-80.511689,50009
120010,43.435347,-80.512517,50010
120010,43.435347,-80.512517,60001
120010,43.435477,-80.512910,60002
120010,43.435787,-80.513843,60003
120010,43.435935,-80.514254,60004
120010,43.436066,-80.514675,60005
120010,43.436066,-80.514675,70001
120010,43.436723,-80.516766,70002
120010,43.437040,-80.517761,70003
120010,43.437297,-80.518511,70004
120010,43.437421,-80.518832,70005
120010,43.437556,-80.519125,70006
120010,43.437711,-80.519388,70007
120010,43.437868,-80.519620,70008
120010,43.438175,-80.519980,70009
120010,43.438331,-80.520115,70010
120010,43.439489,-80.521003,70011
120010,43.439773,-80.521215,70012
120010,43.439773,-80.521215,80001
120010,43.440805,-80.521983,80002
120010,43.441121,-80.522146,80003
120010,43.441448,-80.522265,80004
120010,43.441781,-80.522339,80005
120010,43.442123,-80.522388,80006
120010,43.443398,-80.522584,80007
120010,43.443684,-80.522625,80008
120010,43.443684,-80.522625,90001
120010,43.445041,-80.522822,90002
120010,43.446565,-80.523027,90003
120010,43.446861,-80.523071,90004
120010,43.446861,-80.523071,100001
120010,43.448506,-80.523322,100002
120010,43.448750,-80.523384,100003
120010,43.449046,-80.523498,100004
120010,43.449352,-80.523670,100005
120010,43.449352,-80.523670,110001
120010,43.449358,-80.523673,110002
120010,43.449506,-80.523774,110003
120010,43.451008,-80.524774,110004
120010,43.452109,-80.525508,110005
120010,43.452399,-80.525780,110006
120010,43.452399,-80.525780,120001
120010,43.453013,-80.526355,120002
120010,43.453233,-80.526557,120003
120010,43.453444,-80.526763,120004
120010,43.453844,-80.527131,120005
120010,43.454104,-80.527384,120006
120010,43.454203,-80.527477,120007
120010,43.454401,-80.527671,120008
120010,43.454401,-80.527671,130001
120010,43.454744,-80.528007,130002
120010,43.455211,-80.528475,130003
120010,43.455416,-80.528674,130004
120010,43.455646,-80.528908,130005
120010,43.455859,-80.529145,130006
120010,43.455859,-80.529145,140001
120010,43.455901,-80.529192,140002
120010,43.456125,-80.529510,140003
120010,43.456295,-80.529781,140004
120010,43.456460,-80.530092,140005
120010,43.456640,-80.530522,140006
120010,43.456762,-80.530913,140007
120010,43.456771,-80.530950,140008
120010,43.456771,-80.530950,150001
120010,43.456853,-80.531268,150002
120010,43.456910,-80.531553,150003
120010,43.456963,-80.531940,150004
120010,43.457007,-80.532555,150005
120010,43.457068,-80.533485,150006
120010,43.457105,-80.533764,150007
120010,43.457155,-80.534038,150008
120010,43.457216,-80.534272,150009
120010,43.457329,-80.534618,150010
120010,43.457366,-80.534712,150011
120010,43.457366,-80.534712,160001
120010,43.457433,-80.534884,160002
120010,43.457567,-80.535144,160003
120010,43.457681,-80.535359,160004
120010,43.457915,-80.535688,160005
120010,43.458162,-80.535974,160006
120010,43.458350,-80.536153,160007
120010,43.458607,-80.536366,160008
120010,43.459305,-80.536935,160009
120010,43.459620,-80.537241,160010
120010,43.459620,-80.537241,170001
120010,43.460113,-80.537719,170002
120010,43.460550,-80.538083,170003
120010,43.460903,-80.538316,170004
120010,43.461149,-80.538436,170005
120010,43.461149,-80.538436,180001
120010,43.461870,-80.538787,180002
120010,43.462395,-80.538981,180003
120010,43.462434,-80.539001,180004
120010,43.462434,-80.539001,190001
120010,43.462619,-80.539091,190002
120010,43.462746,-80.539169,190003
120010,43.462978,-80.539327,190004
120010,43.463101,-80.539436,190005
120010,43.463348,-80.539685,190006
120010,43.463627,-80.540067,190007
120010,43.463855,-80.540457,190008
120010,43.463958,-80.540689,190009
120010,43.463958,-80.540689,200001
120010,43.463962,-80.540699,200002
120010,43.464224,-80.541473,200003
120010,43.464624,-80.541217,200004
120010,43.465656,-80.540674,200005
120010,43.465923,-80.540536,200006
120010,43.466166,-80.540409,200007
120010,43.466166,-80.540409,210001
120010,43.467340,-80.539800,210002
120010,43.468184,-80.539400,210003
120010,43.468723,-80.539111,210004
120010,43.469151,-80.538844,210005
120010,43.469326,-80.538758,210006
120010,43.469326,-80.538758,220001
120010,43.470298,-80.538274,220002
120010,43.470901,-80.537957,220003
120010,43.471152,-80.537767,220004
120010,43.471486,-80.537410,220005
120010,43.471711,-80.537100,220006
120010,43.471820,-80.536897,220007
120010,43.471913,-80.536683,220008
120010,43.472067,-80.536280,220009
120010,43.472242,-80.535778,220010
120010,43.472242,-80.535778,230001
120010,43.472869,-80.533979,230002
120010,43.473296,-80.532825,230003
120010,43.473489,-80.532313,230004
120010,43.473489,-80.532313,240001
120010,43.473733,-80.531669,240002
120010,43.474121,-80.530609,240003
120010,43.474211,-80.530366,240004
120010,43.474211,-80.530366,250001
120010,43.474576,-80.529385,250002
120010,43.475074,-80.528021,250003
120010,43.475236,-80.527580,250004
120010,43.475236,-80.527580,260001
120010,43.475387,-80.527170,260002
120010,43.475793,-80.526030,260003
120010,43.475984,-80.525491,260004
130002,43.435142,-80.560860,10001
130002,43.435614,-80.561358,10002
130002,43.435829,-80.560965,10003
130002,43.436218,-80.561377,10004
130002,43.436231,-80.561356,10005
130002,43.436248,-80.561339,10006
130002,43.436266,-80.561326,10007
130002,43.436286,-80.561317,10008
130002,43.436306,-80.561313,10009
130002,43.436327,-80.561314,10010
130002,43.436347,-80.561320,10011
130002,43.436366,-80.561331,10012
130002,43.436384,-80.561346,10013
130002,43.436399,-80.561366,10014
130002,43.436412,-80.561388,10015
130002,43.436422,-80.561413,10016
130002,43.436428,-80.561440,10017
130002,43.436431,-80.561468,10018
130002,43.436430,-80.561495,10019
130002,43.436426,-80.561524,10020
130002,43.436419,-80.561550,10021
130002,43.436408,-80.561575,10022
130002,43.437096,-80.562299,10023
130002,43.437529,-80.562758,10024
130002,43.437788,-80.563031,10025
130002,43.437809,-80.563056,10026
130002,43.437809,-80.563056,20001
130002,43.438091,-80.563379,20002
130002,43.438128,-80.563421,20003
130002,43.438359,-80.563640,20004
130002,43.438482,-80.563775,20005
130002,43.438579,-80.563875,20006
130002,43.438594,-80.563852,20007
130002,43.438613,-80.563832,20008
130002,43.438632,-80.563819,20009
130002,43.438655,-80.563809,20010
130002,43.438677,-80.563803,20011
130002,43.438701,-80.563805,20012
130002,43.438723,-80.563809,20013
130002,43.438745,-80.563820,20014
130002,43.438765,-80.563836,20015
130002,43.438782,-80.563856,20016
130002,43.438797,-80.563878,20017
130002,43.438808,-80.563904,20018
130002,43.438817,-80.563931,20019
130002,43.438823,-80.563961,20020
130002,43.438825,-80.563990,20021
130002,43.438823,-80.564021,20022
130002,43.438818,-80.564051,20023
130002,43.438810,-80.564078,20024
130002,43.438798,-80.564104,20025
130002,43.439055,-80.564378,20026
130002,43.439242,-80.564583,20027
130002,43.439480,-80.564830,20028
130002,43.439919,-80.565293,20029
130002,43.440027,-80.565415,20030
130002,43.440199,-80.565583,20031
130002,43.440199,-80.565583,30001
130002,43.440243,-80.565627,30002
130002,43.441135,-80.566413,30003
130002,43.441833,-80.565075,30004
130002,43.442400,-80.565724,30005
130002,43.442400,-80.565724,40001
130002,43.442858,-80.566249,40002
130002,43.443253,-80.566698,40003
130002,43.443513,-80.566988,40004
130002,43.443706,-80.567258,40005
130002,43.443865,-80.567523,40006
130002,43.444014,-80.567826,40007
130002,43.444082,-80.567995,40008
130002,43.444636,-80.569216,40009
130002,43.444842,-80.569595,40010
130002,43.445021,-80.569839,40011
130002,43.445165,-80.570019,40012
130002,43.446003,-80.570905,40013
130002,43.446003,-80.570905,50001
130002,43.446022,-80.570925,50002
130002,43.446073,-80.570975,50003
130002,43.446151,-80.571035,50004
130002,43.446173,-80.570985,50005
130002,43.446201,-80.570944,50006
130002,43.446238,-80.570912,50007
130002,43.446277,-80.570892,50008
130002,43.446323,-80.570881,50009
130002,43.446365,-80.570884,50010
130002,43.446399,-80.570897,50011
130002,43.446435,-80.570919,50012
130002,43.446472,-80.570954,50013
130002,43.446505,-80.571003,50014
130002,43.446533,-80.571084,50015
130002,43.446540,-80.571158,50016
130002,43.446536,-80.571238,50017
130002,43.446515,-80.571302,50018
130002,43.446593,-80.571359,50019
